number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:40:22,[],[]
2,1,08:45:00,08:47:00,['29'],[]
3,3,08:53:26,09:13:41,['20'],[]
4,6,09:21:24,09:35:54,['5'],"['29', '20']"
5,20,09:41:39,09:43:39,[],['5']
6,4,09:51:53,10:39:36,['19'],[]
7,6,10:43:27,10:57:17,[],['19']
8,3,11:05:00,11:07:00,['8'],[]
9,6,11:14:43,11:16:43,[],['8']
10,0,11:33:58,12:55:26,"['15', '16']",[]
11,2,13:00:53,13:02:53,[],['16']
12,6,13:15:05,13:25:02,['13'],['15']
13,5,13:27:36,13:29:36,[],['13']
14,6,13:32:10,15:38:38,['1'],[]
15,17,15:41:30,15:47:00,['26'],['1']
16,6,15:49:52,15:54:22,"['3', '12']",['26']
17,2,16:06:34,16:08:34,[],['12']
18,0,16:14:01,16:16:01,[],['3']
19,0,16:16:01,19:00:00,[],[]
